periodo,provincia,departamento,sector,ambito,PoblacionIndigenaInicial,PoblacionIndigenaPrimaria,PoblacionIndigenaSecundaria,BoliviaInicial,BrasilInicial,ChileInicial,ParaguayInicial,PeruInicial,UruguayInicial,OtrospaisesdeAmericaInicial,EuropaInicial,AsiaInicial,OtrosInicial,BoliviaPrimaria,BrasilPrimaria,ChilePrimaria,ParaguayPrimaria,PeruPrimaria,UruguayPrimaria,OtrospaisesdeAmericaPrimaria,EuropaPrimaria,AsiaPrimaria,OtrosPrimaria,BoliviaSecundaria,BrasilSecundaria,ChileSecundaria,ParaguaySecundaria,PeruSecundaria,UruguaySecundaria,OtrospaisesdeAmericaSecundaria,EuropaSecundaria,AsiaSecundaria,OtrosSecundaria
2014,MENDOZA,SANTA ROSA,Estatal,Rural,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MENDOZA,SANTA ROSA,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MENDOZA,SANTA ROSA,Privado,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MENDOZA,SANTA ROSA,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MENDOZA,TUNUYAN,Estatal,Rural,68,16,0,6,0,0,0,0,0,0,1,0,0,98,0,2,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0
2014,MENDOZA,TUNUYAN,Estatal,Urbano,0,0,0,3,0,1,0,0,0,0,2,0,0,17,0,7,0,0,0,15,3,0,0,17,0,4,0,0,0,2,0,0,0
2014,MENDOZA,TUNUYAN,Privado,Rural,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MENDOZA,TUNUYAN,Privado,Urbano,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,5,6,0,0,1,0,3,0,0,0,0,0,0,0
2014,MENDOZA,TUPUNGATO,Estatal,Rural,0,0,0,13,0,1,0,0,0,0,0,0,0,95,0,2,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
2014,MENDOZA,TUPUNGATO,Estatal,Urbano,0,0,0,4,0,0,0,0,0,0,0,0,0,44,0,1,0,2,0,1,3,0,0,46,0,3,0,1,0,0,0,0,0
2014,MENDOZA,TUPUNGATO,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,3,2,0,0,2,1,0,0,1,0,0,1,0,0
2014,MISIONES,25 DE MAYO,Estatal,Rural,34,67,0,0,1,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,25 DE MAYO,Estatal,Urbano,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,APOSTOLES,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,APOSTOLES,Estatal,Urbano,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,APOSTOLES,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
2014,MISIONES,CAINGUAS,Estatal,Rural,34,112,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,CAINGUAS,Estatal,Urbano,35,87,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014,MISIONES,CAINGUAS,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2014,MISIONES,CANDELARIA,Estatal,Rural,8,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,MISIONES,CANDELARIA,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2014,MISIONES,CAPITAL,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,CAPITAL,Estatal,Urbano,43,2,0,0,0,0,20,0,1,0,0,0,1,1,2,0,170,0,3,4,4,0,0,0,0,0,35,2,0,1,0,0,0
2014,MISIONES,CAPITAL,Privado,Urbano,96,1,0,1,2,2,6,0,0,2,2,0,0,2,4,2,20,0,0,12,12,1,1,0,1,0,21,1,0,1,11,1,0
2014,MISIONES,CONCEPCION,Estatal,Rural,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,CONCEPCION,Estatal,Urbano,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,ELDORADO,Estatal,Rural,35,205,88,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2014,MISIONES,ELDORADO,Estatal,Urbano,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2014,MISIONES,ELDORADO,Privado,Urbano,0,0,0,0,3,0,0,0,0,0,2,0,0,0,6,1,1,0,0,3,18,0,0,0,2,1,1,0,0,0,4,0,0
2014,MISIONES,GENERAL MANUEL BELGRANO,Estatal,Rural,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,GENERAL MANUEL BELGRANO,Estatal,Urbano,21,72,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
2014,MISIONES,GENERAL MANUEL BELGRANO,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2014,MISIONES,GUARANI,Estatal,Rural,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,GUARANI,Estatal,Urbano,23,184,26,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
2014,MISIONES,GUARANI,Privado,Urbano,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,IGUAZU,Estatal,Rural,101,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,IGUAZU,Estatal,Urbano,0,22,34,0,1,0,3,0,0,0,0,0,0,2,17,0,46,0,2,1,0,0,2,0,7,0,15,0,1,1,1,0,0
2014,MISIONES,IGUAZU,Privado,Urbano,0,6,0,0,5,0,0,0,2,1,2,0,1,0,21,1,6,0,2,3,5,0,1,0,14,0,2,0,2,4,3,0,1
2014,MISIONES,LEANDRO N. ALEM,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,LEANDRO N. ALEM,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014,MISIONES,LEANDRO N. ALEM,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
2014,MISIONES,LIBERTADOR GRL SAN MARTIN,Estatal,Rural,20,102,80,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0
2014,MISIONES,LIBERTADOR GRL SAN MARTIN,Estatal,Urbano,0,64,26,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,1,0,0,0,0,0,0,5,0,0,0,4,0,0
2014,MISIONES,LIBERTADOR GRL SAN MARTIN,Privado,Rural,45,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,1,0
2014,MISIONES,LIBERTADOR GRL SAN MARTIN,Privado,Urbano,10,75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,15,1,0,0,0,0,3,0,0,0,2,0,3
2014,MISIONES,MONTECARLO,Estatal,Rural,0,28,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,MONTECARLO,Estatal,Urbano,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
2014,MISIONES,MONTECARLO,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,2,6,0,0,0,0,0,0,0,0,0,2,0,0
2014,MISIONES,OBERA,Estatal,Rural,1,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,OBERA,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014,MISIONES,OBERA,Privado,Urbano,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0
2014,MISIONES,SAN IGNACIO,Estatal,Rural,10,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2014,MISIONES,SAN IGNACIO,Estatal,Urbano,24,101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
2014,MISIONES,SAN IGNACIO,Privado,Rural,34,91,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014,MISIONES,SAN IGNACIO,Privado,Urbano,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,SAN JAVIER,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,SAN JAVIER,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,MISIONES,SAN PEDRO,Estatal,Rural,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,MISIONES,SAN PEDRO,Estatal,Urbano,42,129,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,NORQUIN,Estatal,Rural,32,135,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,ANELO,Estatal,Urbano,0,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,ALUMINE,Estatal,Rural,70,265,64,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,CATAN LIL,Estatal,Rural,17,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,CHOS MALAL,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,CHOS MALAL,Estatal,Urbano,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,COLLON CURA,Estatal,Rural,15,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,CONFLUENCIA,Estatal,Rural,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,1,0
2014,NEUQUEN,CONFLUENCIA,Estatal,Urbano,1,10,25,17,0,6,4,0,1,4,0,0,0,108,6,56,48,4,4,38,9,0,3,97,5,88,17,4,4,18,4,1,3
2014,NEUQUEN,CONFLUENCIA,Privado,Urbano,0,0,0,0,2,0,0,1,0,6,2,0,4,2,0,2,0,5,0,5,6,2,0,6,0,11,2,1,0,3,5,0,1
2014,NEUQUEN,HUILICHES,Estatal,Rural,51,281,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,NEUQUEN,HUILICHES,Estatal,Urbano,12,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,HUILICHES,Privado,Urbano,0,32,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2014,NEUQUEN,LACAR,Estatal,Rural,68,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,LACAR,Estatal,Urbano,19,15,16,0,0,0,0,0,0,0,0,0,0,3,1,3,2,0,0,2,4,1,0,0,1,8,1,0,0,0,0,0,0
2014,NEUQUEN,LACAR,Privado,Urbano,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,7,0,0,0,0,1,0,0,1,0,1,1,0
2014,NEUQUEN,LONCOPUE,Estatal,Rural,69,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,LOS LAGOS,Estatal,Urbano,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,7,2,0,0,5,6,0,2,4,0,7,2,0,0,2,0,0,0
2014,NEUQUEN,MINAS,Estatal,Rural,15,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,PEHUENCHES,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,PEHUENCHES,Estatal,Urbano,0,0,0,3,1,1,0,1,0,0,0,0,0,36,2,2,6,2,9,4,0,0,0,23,0,1,7,1,1,3,0,0,2
2014,NEUQUEN,PICUN LEUFU,Estatal,Urbano,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,PICUNCHES,Estatal,Rural,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,ZAPALA,Estatal,Rural,30,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,NEUQUEN,ZAPALA,Estatal,Urbano,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,4,0,0,0,0,0,0,0,0,1,3,1,0
2014,RIO NEGRO,25 DE MAYO,Estatal,Rural,8,99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,RIO NEGRO,25 DE MAYO,Estatal,Urbano,0,0,22,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,RIO NEGRO,9 DE JULIO,Estatal,Rural,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,RIO NEGRO,NORQUINCO,Estatal,Rural,21,157,48,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014,RIO NEGRO,ADOLFO ALSINA,Estatal,Rural,0,0,0,3,0,0,0,1,0,0,1,0,0,31,0,0,5,4,0,1,1,0,0,31,0,1,0,4,0,0,0,0,0
2014,RIO NEGRO,ADOLFO ALSINA,Estatal,Urbano,48,24,29,5,0,0,1,0,0,0,1,0,0,13,0,0,9,0,0,6,3,0,0,8,0,0,4,0,0,1,1,0,1
2014,RIO NEGRO,ADOLFO ALSINA,Privado,Urbano,28,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
2014,RIO NEGRO,AVELLANEDA,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2014,RIO NEGRO,AVELLANEDA,Estatal,Urbano,1,0,0,4,0,2,0,0,0,0,0,0,0,48,1,6,13,0,1,2,2,0,0,24,0,3,11,0,0,0,0,0,0
2014,RIO NEGRO,AVELLANEDA,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2014,RIO NEGRO,BARILOCHE,Estatal,Rural,8,49,12,0,2,0,0,0,0,0,1,0,0,3,1,1,2,0,0,4,7,0,0,0,1,0,0,0,0,1,2,0,0
2014,RIO NEGRO,BARILOCHE,Estatal,Urbano,41,6,68,0,1,11,0,0,0,4,11,0,0,28,2,44,12,0,1,16,14,1,0,9,1,33,4,0,4,4,4,1,2
2014,RIO NEGRO,BARILOCHE,Privado,Urbano,175,3,21,0,0,0,0,0,0,1,6,0,1,2,5,6,2,1,0,16,30,1,0,4,4,11,0,2,1,12,23,0,1
2014,RIO NEGRO,CONESA,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0
2014,RIO NEGRO,EL CUY,Estatal,Rural,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,RIO NEGRO,GENERAL ROCA,Estatal,Rural,52,2,0,8,0,1,0,0,0,0,0,0,1,45,0,12,8,0,0,1,2,0,0,2,0,7,2,0,0,0,0,0,0
2014,RIO NEGRO,GENERAL ROCA,Estatal,Urbano,547,49,41,29,1,14,3,0,0,1,10,2,0,176,4,85,45,6,5,16,10,1,2,60,0,69,30,3,1,7,4,4,1
2014,RIO NEGRO,GENERAL ROCA,Privado,Urbano,0,1,0,0,0,1,0,0,1,2,2,0,1,1,4,6,0,2,1,17,6,1,3,2,1,2,0,2,0,3,5,1,0
2014,RIO NEGRO,PICHI MAHUIDA,Estatal,Urbano,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,2,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0
2014,RIO NEGRO,PILCANIYEU,Estatal,Rural,13,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,RIO NEGRO,SAN ANTONIO,Estatal,Urbano,0,1,2,6,0,0,2,0,0,0,1,0,0,5,10,2,8,1,0,3,1,0,0,4,0,1,2,0,0,0,1,0,0
2014,RIO NEGRO,VALCHETA,Estatal,Rural,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,ANTA,Estatal,Rural,30,180,8,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2014,SALTA,ANTA,Estatal,Urbano,32,149,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2014,SALTA,CACHI,Estatal,Rural,10,55,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,CAFAYATE,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,CAFAYATE,Estatal,Urbano,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,CAPITAL,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,CAPITAL,Estatal,Urbano,0,39,118,9,0,0,1,0,0,3,6,0,0,85,6,11,3,8,1,6,14,6,2,71,2,6,2,2,0,3,0,2,0
2014,SALTA,CAPITAL,Privado,Urbano,0,0,0,4,0,1,0,0,0,2,6,0,1,15,1,5,1,2,2,27,32,1,1,13,5,4,2,0,5,13,10,5,1
2014,SALTA,CERRILLOS,Estatal,Rural,0,3,0,3,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,CERRILLOS,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2014,SALTA,CHICOANA,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,CHICOANA,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2014,SALTA,GENERAL GUEMES,Estatal,Rural,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,GENERAL GUEMES,Estatal,Urbano,0,0,0,1,0,0,0,0,0,1,1,0,0,17,0,0,0,0,0,4,1,0,0,14,0,0,0,0,0,0,0,0,0
2014,SALTA,GENERAL JOSE DE SAN MARTIN,Estatal,Rural,908,3637,833,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,GENERAL JOSE DE SAN MARTIN,Estatal,Urbano,686,3646,1035,1,0,0,0,0,0,1,0,0,0,24,0,0,0,0,0,2,0,0,0,21,0,1,0,1,0,0,0,0,0
2014,SALTA,GENERAL JOSE DE SAN MARTIN,Privado,Urbano,24,123,174,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014,SALTA,GUACHIPAS,Estatal,Rural,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,IRUYA,Estatal,Rural,250,996,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,LA CALDERA,Estatal,Rural,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,LA CALDERA,Estatal,Urbano,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,LA CANDELARIA,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,LA POMA,Estatal,Rural,35,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,LA VINA,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,LA VINA,Estatal,Urbano,0,8,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,LOS ANDES,Estatal,Rural,29,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,LOS ANDES,Estatal,Urbano,123,370,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,METAN,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,METAN,Estatal,Urbano,15,51,27,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,0,3,0,0,0,0,0,0,0,0,0
2014,SALTA,MOLINOS,Estatal,Rural,55,308,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,ORAN,Estatal,Rural,43,164,91,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,ORAN,Estatal,Urbano,480,2153,1006,1,0,0,0,0,0,0,0,0,0,13,0,0,1,1,0,1,3,0,0,11,0,0,0,0,0,0,0,0,0
2014,SALTA,ORAN,Privado,Urbano,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014,SALTA,RIVADAVIA,Estatal,Rural,731,3608,521,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2014,SALTA,RIVADAVIA,Estatal,Urbano,222,669,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,ROSARIO DE LA FRONTERA,Estatal,Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,ROSARIO DE LA FRONTERA,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,ROSARIO DE LERMA,Estatal,Rural,21,142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SALTA,ROSARIO DE LERMA,Estatal,Urbano,6,24,10,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
